"ï»¿""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Stock Capacitance,Stock,Query,Package,Device
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10486-1-ND,GRM188R6YA225MA12D,Murata Electronics North America,CAP CER 2.2UF 35V 20% X5R 0603,0,0,0.19,0,1,Cut Tape (CT),GRM,2.2ÂuF,Â±20%,35V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,2.2ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10468-1-ND,GRM188C60J226MEA0D,Murata Electronics North America,CAP CER 22UF 6.3V 20% X5S 0603,0,0,0.28,0,1,Cut Tape (CT),GRM,22ÂuF,Â±20%,6.3V,X5S,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.039"" (1.00mm)",-,-,-,STOCK,,22ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10471-1-ND,GRM188C80J226ME15D,Murata Electronics North America,CAP CER 22UF 6.3V 20% X6S 0603,0,0,0.28,0,1,Cut Tape (CT),GRM,22ÂuF,Â±20%,6.3V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.039"" (1.00mm)",-,-,-,STOCK,,22ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10476-1-ND,GRM188R61A226ME15D,Murata Electronics North America,CAP CER 22UF 10V 20% X5R 0603,0,0,0.31,0,1,Cut Tape (CT),GRM,22ÂuF,Â±20%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.039"" (1.00mm)",-,-,-,STOCK,,22ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1568-1-ND,GRM188F51H104ZA01D,Murata Electronics North America,CAP CER 0.1UF 50V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,0.1ÂuF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,0.1ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1490-1-ND,GRM188R71H561KA01D,Murata Electronics North America,CAP CER 560PF 50V 10% X7R 0603,7207,0,0.1,0,1,Cut Tape (CT),GRM,560pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,560pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1525-1-ND,GRM188R71C103KA01D,Murata Electronics North America,CAP CER 10000PF 16V 10% X7R 0603,0,0,Call,0,1,Cut Tape (CT),GRM,10000pF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,10000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1572-1-ND,GRM188F51E103ZA01D,Murata Electronics North America,CAP CER 10000PF 25V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,10000pF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,10000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1558-1-ND,GRM188F51H222ZA01D,Murata Electronics North America,CAP CER 2200PF 50V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,2200pF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,2200pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1561-1-ND,GRM188F51H472ZA01D,Murata Electronics North America,CAP CER 4700PF 50V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,4700pF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,4700pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1570-1-ND,GRM188F51E102ZA01D,Murata Electronics North America,CAP CER 1000PF 25V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,1000pF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,1000pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1349-1-ND,GRM1885C2A820JA01D,Murata Electronics North America,CAP CER 82PF 100V 5% NP0 0603,40648,0,0.1,0,1,Cut Tape (CT),GRM,82pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,82pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1420-1-ND,GRM1885C1H510JA01D,Murata Electronics North America,CAP CER 51PF 50V 5% NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,51pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,51pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1408-1-ND,GRM1885C1H160JA01D,Murata Electronics North America,CAP CER 16PF 50V 5% NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,16pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,16pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1450-1-ND,GRM1885C1H911JA01D,Murata Electronics North America,CAP CER 910PF 50V 5% NP0 0603,19160,0,0.17,0,1,Cut Tape (CT),GRM,910pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,910pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1476-1-ND,GRM188R72A152MA01D,Murata Electronics North America,CAP CER 1500PF 100V 20% X7R 0603,0,0,Call,0,10,Cut Tape (CT),GRM,1500pF,Â±20%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,1500pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1504-1-ND,GRM188R71H392KA01D,Murata Electronics North America,CAP CER 3900PF 50V 10% X7R 0603,13,0,0.1,0,1,Cut Tape (CT),GRM,3900pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,3900pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1350-1-ND,GRM1885C2A910JA01D,Murata Electronics North America,CAP CER 91PF 100V 5% NP0 0603,1704,0,0.11,0,1,Cut Tape (CT),GRM,91pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,91pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1465-1-ND,GRM188R72A391KA01D,Murata Electronics North America,CAP CER 390PF 100V 10% X7R 0603,0,0,Call,0,10,Cut Tape (CT),GRM,390pF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,390pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1534-1-ND,GRM188R71A154MA01D,Murata Electronics North America,CAP CER 0.15UF 10V 20% X7R 0603,50,0,0.114,0,10,Cut Tape (CT),GRM,0.15ÂuF,Â±20%,10V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.15ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-3301-1-ND,GRM188F51C224ZA01D,Murata Electronics North America,CAP CER 0.22UF 16V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,0.22ÂuF,"-20%, +80%",16V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,0.22ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1426-1-ND,GRM1885C1H910JA01D,Murata Electronics North America,CAP CER 91PF 50V 5% NP0 0603,4,0,0.1,0,1,Cut Tape (CT),GRM,91pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,91pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1586-1-ND,GRM188F51A225ZE01D,Murata Electronics North America,CAP CER 2.2UF 10V Y5V 0603,0,0,Call,0,1,Cut Tape (CT),GRM,2.2ÂuF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,2.2ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1547-1-ND,GRM188R60J334KA01D,Murata Electronics North America,CAP CER 0.33UF 6.3V 10% X5R 0603,0,0,Call,0,10,Cut Tape (CT),GRM,0.33ÂuF,Â±10%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,0.33ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1470-1-ND,GRM188R72A681MA01D,Murata Electronics North America,CAP CER 680PF 100V 20% X7R 0603,9,0,0.074,0,10,Cut Tape (CT),GRM,680pF,Â±20%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,680pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1484-1-ND,GRM188R71H221MA01D,Murata Electronics North America,CAP CER 220PF 50V 20% X7R 0603,100,0,0.084,0,10,Cut Tape (CT),GRM,220pF,Â±20%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,220pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1385-1-ND,GRM1885C1H3R6CZ01D,Murata Electronics North America,CAP CER 3.6PF 50V NP0 0603,9,0,0.1,0,1,Cut Tape (CT),GRM,3.6pF,Â±0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,3.6pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1463-1-ND,GRM188R72A331MA01D,Murata Electronics North America,CAP CER 330PF 100V 20% X7R 0603,7,0,0.104,0,10,Cut Tape (CT),GRM,330pF,Â±20%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,330pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1461-1-ND,GRM188R72A221MA01D,Murata Electronics North America,CAP CER 220PF 100V 20% X7R 0603,5,0,0.104,0,10,Cut Tape (CT),GRM,220pF,Â±20%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,220pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-3524-1-ND,GRM188R72E681KW07D,Murata Electronics North America,CAP CER 680PF 250V 10% X7R 0603,0,0,Call,0,1,Cut Tape (CT),GRM,680pF,Â±10%,250V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,680pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1401-1-ND,GRM1885C1H9R0DZ01D,Murata Electronics North America,CAP CER 9PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,9pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,9pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1396-1-ND,GRM1885C1H6R8DZ01D,Murata Electronics North America,CAP CER 6.8PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,6.8pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,6.8pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1397-1-ND,GRM1885C1H7R0DZ01D,Murata Electronics North America,CAP CER 7PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,7pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,7pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1398-1-ND,GRM1885C1H7R5DZ01D,Murata Electronics North America,CAP CER 7.5PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,7.5pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,7.5pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1399-1-ND,GRM1885C1H8R0DZ01D,Murata Electronics North America,CAP CER 8PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,8pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,8pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1400-1-ND,GRM1885C1H8R2DZ01D,Murata Electronics North America,CAP CER 8.2PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,8.2pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,8.2pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1402-1-ND,GRM1885C1H9R1DZ01D,Murata Electronics North America,CAP CER 9.1PF 50V NP0 0603,0,0,Call,0,10,Cut Tape (CT),GRM,9.1pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,9.1pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1394-1-ND,GRM1885C1H6R2DZ01D,Murata Electronics North America,CAP CER 6.2PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,6.2pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,6.2pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1395-1-ND,GRM1885C1H6R8CZ01D,Murata Electronics North America,CAP CER 6.8PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,6.8pF,Â±0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,6.8pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1392-1-ND,GRM1885C1H5R6DZ01D,Murata Electronics North America,CAP CER 5.6PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,5.6pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,5.6pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1393-1-ND,GRM1885C1H6R0DZ01D,Murata Electronics North America,CAP CER 6PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,6pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,6pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1391-1-ND,GRM1885C1H5R1DZ01D,Murata Electronics North America,CAP CER 5.1PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,5.1pF,Â±0.5pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,5.1pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1384-1-ND,GRM1885C1H3R3CZ01D,Murata Electronics North America,CAP CER 3.3PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,3.3pF,Â±0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,3.3pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1379-1-ND,GRM1885C1H2R0CZ01D,Murata Electronics North America,CAP CER 2PF 50V NP0 0603,0,0,Call,0,1,Cut Tape (CT),GRM,2pF,Â±0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,2pF,,
